noise_param,AD_1arm,AD_composed,DP_1arm,DP_composed,DE_1arm,DE_composed,ER_1arm,ER_composed
0.6790,0.4016304666,0.1414864169,0.4414834796,0.1739768060,0.0000000000,0.0000000000,0.4016304666,0.1414864169
0.6800,0.4005379296,0.1406477932,0.4436066515,0.1758119937,0.0000000000,0.0000000000,0.4005379296,0.1406477932
0.6810,0.3994445646,0.1398113006,0.4457267033,0.1776550543,0.0000000000,0.0000000000,0.3994445646,0.1398113006
0.6820,0.3983503703,0.1389769431,0.4478436444,0.1795059547,0.0000000000,0.0000000000,0.3983503703,0.1389769431
0.6830,0.3972553456,0.1381447248,0.4499574836,0.1813646616,0.0000000000,0.0000000000,0.3972553456,0.1381447248
0.6840,0.3961594891,0.1373146495,0.4520682302,0.1832311420,0.0000000000,0.0000000000,0.3961594891,0.1373146495
0.6850,0.3950627995,0.1364867213,0.4541758932,0.1851053625,0.0000000000,0.0000000000,0.3950627995,0.1364867213
0.6860,0.3939652757,0.1356609441,0.4562804815,0.1869872900,0.0000000000,0.0000000000,0.3939652757,0.1356609441
0.6870,0.3928669162,0.1348373219,0.4583820042,0.1888768911,0.0000000000,0.0000000000,0.3928669162,0.1348373219
0.6880,0.3917677200,0.1340158587,0.4604804700,0.1907741325,0.0000000000,0.0000000000,0.3917677200,0.1340158587
0.6890,0.3906676856,0.1331965585,0.4625758880,0.1926789809,0.0000000000,0.0000000000,0.3906676856,0.1331965585
0.6900,0.3895668118,0.1323794251,0.4646682670,0.1945914028,0.0000000000,0.0000000000,0.3895668118,0.1323794251
0.6910,0.3884650973,0.1315644625,0.4667576157,0.1965113648,0.0000000000,0.0000000000,0.3884650973,0.1315644625
0.6920,0.3873625408,0.1307516747,0.4688439430,0.1984388336,0.0000000000,0.0000000000,0.3873625408,0.1307516747
0.6930,0.3862591411,0.1299410655,0.4709272575,0.2003737755,0.0000000000,0.0000000000,0.3862591411,0.1299410655
0.6940,0.3851548969,0.1291326391,0.4730075679,0.2023161573,0.0000000000,0.0000000000,0.3851548969,0.1291326391
0.6950,0.3840498068,0.1283263991,0.4750848829,0.2042659453,0.0000000000,0.0000000000,0.3840498068,0.1283263991
0.6960,0.3829438696,0.1275223497,0.4771592112,0.2062231060,0.0000000000,0.0000000000,0.3829438696,0.1275223497
0.6970,0.3818370839,0.1267204947,0.4792305612,0.2081876060,0.0000000000,0.0000000000,0.3818370839,0.1267204947
0.6980,0.3807294485,0.1259208379,0.4812989415,0.2101594116,0.0000000000,0.0000000000,0.3807294485,0.1259208379
0.6990,0.3796209621,0.1251233834,0.4833643607,0.2121384892,0.0000000000,0.0000000000,0.3796209621,0.1251233834
0.7000,0.3785116233,0.1243281350,0.4854268272,0.2141248054,0.0000000000,0.0000000000,0.3785116233,0.1243281350
0.7010,0.3774014308,0.1235350966,0.4874863493,0.2161183264,0.0000000000,0.0000000000,0.3774014308,0.1235350966
0.7020,0.3762903833,0.1227442721,0.4895429356,0.2181190187,0.0000000000,0.0000000000,0.3762903833,0.1227442721
0.7030,0.3751784796,0.1219556653,0.4915965944,0.2201268487,0.0000000000,0.0000000000,0.3751784796,0.1219556653
0.7040,0.3740657182,0.1211692802,0.4936473340,0.2221417828,0.0000000000,0.0000000000,0.3740657182,0.1211692802
0.7050,0.3729520979,0.1203851206,0.4956951626,0.2241637873,0.0000000000,0.0000000000,0.3729520979,0.1203851206
0.7060,0.3718376173,0.1196031904,0.4977400886,0.2261928287,0.0000000000,0.0000000000,0.3718376173,0.1196031904
0.7070,0.3707222751,0.1188234935,0.4997821201,0.2282288732,0.0000000000,0.0000000000,0.3707222751,0.1188234935
0.7080,0.3696060700,0.1180460336,0.5018212654,0.2302718872,0.0000000000,0.0000000000,0.3696060700,0.1180460336
0.7090,0.3684890006,0.1172708147,0.5038575326,0.2323218371,0.0000000000,0.0000000000,0.3684890006,0.1172708147
0.7100,0.3673710656,0.1164978405,0.5058909297,0.2343786893,0.0000000000,0.0000000000,0.3673710656,0.1164978405
0.7110,0.3662522637,0.1157271149,0.5079214650,0.2364424102,0.0000000000,0.0000000000,0.3662522637,0.1157271149
0.7120,0.3651325935,0.1149586418,0.5099491463,0.2385129661,0.0000000000,0.0000000000,0.3651325935,0.1149586418
0.7130,0.3640120536,0.1141924250,0.5119739818,0.2405903233,0.0000000000,0.0000000000,0.3640120536,0.1141924250
0.7140,0.3628906427,0.1134284682,0.5139959794,0.2426744484,0.0000000000,0.0000000000,0.3628906427,0.1134284682
0.7150,0.3617683594,0.1126667753,0.5160151470,0.2447653076,0.0000000000,0.0000000000,0.3617683594,0.1126667753
0.7160,0.3606452025,0.1119073500,0.5180314926,0.2468628674,0.0000000000,0.0000000000,0.3606452025,0.1119073500
0.7170,0.3595211704,0.1111501962,0.5200450240,0.2489670941,0.0000000000,0.0000000000,0.3595211704,0.1111501962
0.7180,0.3583962620,0.1103953177,0.5220557492,0.2510779543,0.0000000000,0.0000000000,0.3583962620,0.1103953177
0.7190,0.3572704757,0.1096427183,0.5240636758,0.2531954144,0.0000000000,0.0000000000,0.3572704757,0.1096427183
0.7200,0.3561438102,0.1088924016,0.5260688117,0.2553194407,0.0000000000,0.0000000000,0.3561438102,0.1088924016
0.7210,0.3550162642,0.1081443716,0.5280711646,0.2574499998,0.0000000000,0.0000000000,0.3550162642,0.1081443716
0.7220,0.3538878363,0.1073986319,0.5300707422,0.2595870582,0.0000000000,0.0000000000,0.3538878363,0.1073986319
0.7230,0.3527585250,0.1066551862,0.5320675523,0.2617305823,0.0000000000,0.0000000000,0.3527585250,0.1066551862
0.7240,0.3516283291,0.1059140385,0.5340616024,0.2638805387,0.0000000000,0.0000000000,0.3516283291,0.1059140385
0.7250,0.3504972471,0.1051751923,0.5360529002,0.2660368940,0.0000000000,0.0000000000,0.3504972471,0.1051751923
0.7260,0.3493652776,0.1044386514,0.5380414533,0.2681996146,0.0000000000,0.0000000000,0.3493652776,0.1044386514
0.7270,0.3482324192,0.1037044196,0.5400272693,0.2703686673,0.0000000000,0.0000000000,0.3482324192,0.1037044196
0.7280,0.3470986706,0.1029725005,0.5420103555,0.2725440185,0.0000000000,0.0000000000,0.3470986706,0.1029725005
0.7290,0.3459640303,0.1022428979,0.5439907197,0.2747256349,0.0000000000,0.0000000000,0.3459640303,0.1022428979
0.7300,0.3448284970,0.1015156155,0.5459683691,0.2769134832,0.0000000000,0.0000000000,0.3448284970,0.1015156155
0.7310,0.3436920692,0.1007906569,0.5479433113,0.2791075302,0.0000000000,0.0000000000,0.3436920692,0.1007906569
0.7320,0.3425547455,0.1000680260,0.5499155536,0.2813077424,0.0000000000,0.0000000000,0.3425547455,0.1000680260
0.7330,0.3414165245,0.0993477262,0.5518851035,0.2835140867,0.0000000000,0.0000000000,0.3414165245,0.0993477262
0.7340,0.3402774048,0.0986297614,0.5538519682,0.2857265298,0.0000000000,0.0000000000,0.3402774048,0.0986297614
0.7350,0.3391373849,0.0979141352,0.5558161551,0.2879450386,0.0000000000,0.0000000000,0.3391373849,0.0979141352
0.7360,0.3379964635,0.0972008512,0.5577776714,0.2901695799,0.0000000000,0.0000000000,0.3379964635,0.0972008512
0.7370,0.3368546391,0.0964899131,0.5597365244,0.2924001206,0.0000000000,0.0000000000,0.3368546391,0.0964899131
0.7380,0.3357119103,0.0957813246,0.5616927214,0.2946366276,0.0000000000,0.0000000000,0.3357119103,0.0957813246
0.7390,0.3345682757,0.0950750892,0.5636462695,0.2968790679,0.0000000000,0.0000000000,0.3345682757,0.0950750892
0.7400,0.3334237337,0.0943712106,0.5655971759,0.2991274084,0.0000000000,0.0000000000,0.3334237337,0.0943712106
0.7410,0.3322782831,0.0936696924,0.5675454476,0.3013816162,0.0000000000,0.0000000000,0.3322782831,0.0936696924
0.7420,0.3311319222,0.0929705383,0.5694910920,0.3036416584,0.0000000000,0.0000000000,0.3311319222,0.0929705383
0.7430,0.3299846498,0.0922737518,0.5714341159,0.3059075020,0.0000000000,0.0000000000,0.3299846498,0.0922737518
0.7440,0.3288364642,0.0915793366,0.5733745264,0.3081791142,0.0000000000,0.0000000000,0.3288364642,0.0915793366
0.7450,0.3276873642,0.0908872961,0.5753123307,0.3104564623,0.0000000000,0.0000000000,0.3276873642,0.0908872961
0.7460,0.3265373481,0.0901976341,0.5772475356,0.3127395134,0.0000000000,0.0000000000,0.3265373481,0.0901976341
0.7470,0.3253864147,0.0895103540,0.5791801481,0.3150282349,0.0000000000,0.0000000000,0.3253864147,0.0895103540
0.7480,0.3242345623,0.0888254595,0.5811101752,0.3173225940,0.0000000000,0.0000000000,0.3242345623,0.0888254595
0.7490,0.3230817895,0.0881429541,0.5830376238,0.3196225582,0.0000000000,0.0000000000,0.3230817895,0.0881429541
0.7500,0.3219280949,0.0874628413,0.5849625007,0.3219280949,0.0000000000,0.0000000000,0.3219280949,0.0874628413
0.7510,0.3207734769,0.0867851246,0.5868848129,0.3242391715,0.0000000000,0.0000000000,0.3207734769,0.0867851246
0.7520,0.3196179342,0.0861098077,0.5888045670,0.3265557556,0.0000000000,0.0000000000,0.3196179342,0.0861098077
0.7530,0.3184614652,0.0854368940,0.5907217700,0.3288778148,0.0000000000,0.0000000000,0.3184614652,0.0854368940
0.7540,0.3173040684,0.0847663870,0.5926364286,0.3312053166,0.0000000000,0.0000000000,0.3173040684,0.0847663870
0.7550,0.3161457423,0.0840982902,0.5945485496,0.3335382288,0.0000000000,0.0000000000,0.3161457423,0.0840982902
0.7560,0.3149864855,0.0834326072,0.5964581396,0.3358765191,0.0000000000,0.0000000000,0.3149864855,0.0834326072
0.7570,0.3138262964,0.0827693414,0.5983652053,0.3382201552,0.0000000000,0.0000000000,0.3138262964,0.0827693414
0.7580,0.3126651736,0.0821084963,0.6002697535,0.3405691051,0.0000000000,0.0000000000,0.3126651736,0.0821084963
0.7590,0.3115031155,0.0814500753,0.6021717908,0.3429233366,0.0000000000,0.0000000000,0.3115031155,0.0814500753
0.7600,0.3103401206,0.0807940820,0.6040713237,0.3452828176,0.0000000000,0.0000000000,0.3103401206,0.0807940820
0.7610,0.3091761875,0.0801405197,0.6059683588,0.3476475162,0.0000000000,0.0000000000,0.3091761875,0.0801405197
0.7620,0.3080113146,0.0794893919,0.6078629028,0.3500174005,0.0000000000,0.0000000000,0.3080113146,0.0794893919
0.7630,0.3068455003,0.0788407021,0.6097549622,0.3523924385,0.0000000000,0.0000000000,0.3068455003,0.0788407021
0.7640,0.3056787432,0.0781944536,0.6116445434,0.3547725985,0.0000000000,0.0000000000,0.3056787432,0.0781944536
0.7650,0.3045110418,0.0775506499,0.6135316529,0.3571578487,0.0000000000,0.0000000000,0.3045110418,0.0775506499
0.7660,0.3033423945,0.0769092944,0.6154162973,0.3595481575,0.0000000000,0.0000000000,0.3033423945,0.0769092944
0.7670,0.3021727997,0.0762703904,0.6172984828,0.3619434931,0.0000000000,0.0000000000,0.3021727997,0.0762703904
0.7680,0.3010022560,0.0756339414,0.6191782161,0.3643438241,0.0000000000,0.0000000000,0.3010022560,0.0756339414
0.7690,0.2998307618,0.0749999508,0.6210555033,0.3667491189,0.0000000000,0.0000000000,0.2998307618,0.0749999508
0.7700,0.2986583156,0.0743684218,0.6229303509,0.3691593461,0.0000000000,0.0000000000,0.2986583156,0.0743684218
0.7710,0.2974849157,0.0737393579,0.6248027653,0.3715744743,0.0000000000,0.0000000000,0.2974849157,0.0737393579
0.7720,0.2963105607,0.0731127623,0.6266727526,0.3739944723,0.0000000000,0.0000000000,0.2963105607,0.0731127623
0.7730,0.2951352490,0.0724886385,0.6285403193,0.3764193087,0.0000000000,0.0000000000,0.2951352490,0.0724886385
0.7740,0.2939589790,0.0718669898,0.6304054715,0.3788489525,0.0000000000,0.0000000000,0.2939589790,0.0718669898
0.7750,0.2927817492,0.0712478195,0.6322682155,0.3812833725,0.0000000000,0.0000000000,0.2927817492,0.0712478195
0.7760,0.2916035580,0.0706311308,0.6341285575,0.3837225377,0.0000000000,0.0000000000,0.2916035580,0.0706311308
0.7770,0.2904244039,0.0700169271,0.6359865037,0.3861664171,0.0000000000,0.0000000000,0.2904244039,0.0700169271
0.7780,0.2892442852,0.0694052117,0.6378420603,0.3886149799,0.0000000000,0.0000000000,0.2892442852,0.0694052117
0.7790,0.2880632003,0.0687959878,0.6396952334,0.3910681952,0.0000000000,0.0000000000,0.2880632003,0.0687959878
0.7800,0.2868811478,0.0681892588,0.6415460291,0.3935260322,0.0000000000,0.0000000000,0.2868811478,0.0681892588
0.7810,0.2856981260,0.0675850278,0.6433944535,0.3959884604,0.0000000000,0.0000000000,0.2856981260,0.0675850278
0.7820,0.2845141332,0.0669832981,0.6452405126,0.3984554490,0.0000000000,0.0000000000,0.2845141332,0.0669832981
0.7830,0.2833291681,0.0663840730,0.6470842126,0.4009269676,0.0000000000,0.0000000000,0.2833291681,0.0663840730
0.7840,0.2821432288,0.0657873557,0.6489255595,0.4034029857,0.0000000000,0.0000000000,0.2821432288,0.0657873557
0.7850,0.2809563138,0.0651931494,0.6507645591,0.4058834729,0.0000000000,0.0000000000,0.2809563138,0.0651931494
0.7860,0.2797684216,0.0646014572,0.6526012176,0.4083683990,0.0000000000,0.0000000000,0.2797684216,0.0646014572
0.7870,0.2785795505,0.0640122825,0.6544355408,0.4108577336,0.0000000000,0.0000000000,0.2785795505,0.0640122825
0.7880,0.2773896988,0.0634256283,0.6562675348,0.4133514466,0.0000000000,0.0000000000,0.2773896988,0.0634256283
0.7890,0.2761988650,0.0628414979,0.6580972054,0.4158495080,0.0000000000,0.0000000000,0.2761988650,0.0628414979
0.7900,0.2750070475,0.0622598945,0.6599245584,0.4183518878,0.0000000000,0.0000000000,0.2750070475,0.0622598945
0.7910,0.2738142446,0.0616808211,0.6617495998,0.4208585560,0.0000000000,0.0000000000,0.2738142446,0.0616808211
0.7920,0.2726204547,0.0611042809,0.6635723354,0.4233694828,0.0000000000,0.0000000000,0.2726204547,0.0611042809
0.7930,0.2714256761,0.0605302770,0.6653927710,0.4258846384,0.0000000000,0.0000000000,0.2714256761,0.0605302770
0.7940,0.2702299072,0.0599588126,0.6672109125,0.4284039931,0.0000000000,0.0000000000,0.2702299072,0.0599588126
0.7950,0.2690331465,0.0593898908,0.6690267655,0.4309275174,0.0000000000,0.0000000000,0.2690331465,0.0593898908
0.7960,0.2678353921,0.0588235147,0.6708403359,0.4334551817,0.0000000000,0.0000000000,0.2678353921,0.0588235147
0.7970,0.2666366425,0.0582596873,0.6726516293,0.4359869566,0.0000000000,0.0000000000,0.2666366425,0.0582596873
0.7980,0.2654368960,0.0576984117,0.6744606516,0.4385228127,0.0000000000,0.0000000000,0.2654368960,0.0576984117
0.7990,0.2642361510,0.0571396911,0.6762674083,0.4410627207,0.0000000000,0.0000000000,0.2642361510,0.0571396911
0.8000,0.2630344058,0.0565835284,0.6780719051,0.4436066515,0.0000000000,0.0000000000,0.2630344058,0.0565835284
0.8010,0.2618316588,0.0560299267,0.6798741477,0.4461545759,0.0000000000,0.0000000000,0.2618316588,0.0560299267
0.8020,0.2606279081,0.0554788890,0.6816741418,0.4487064649,0.0000000000,0.0000000000,0.2606279081,0.0554788890
0.8030,0.2594231523,0.0549304184,0.6834718929,0.4512622895,0.0000000000,0.0000000000,0.2594231523,0.0549304184
0.8040,0.2582173895,0.0543845178,0.6852674065,0.4538220209,0.0000000000,0.0000000000,0.2582173895,0.0543845178
0.8050,0.2570106182,0.0538411903,0.6870606883,0.4563856304,0.0000000000,0.0000000000,0.2570106182,0.0538411903
0.8060,0.2558028366,0.0533004388,0.6888517439,0.4589530891,0.0000000000,0.0000000000,0.2558028366,0.0533004388
0.8070,0.2545940430,0.0527622663,0.6906405786,0.4615243686,0.0000000000,0.0000000000,0.2545940430,0.0527622663
0.8080,0.2533842358,0.0522266758,0.6924271981,0.4640994403,0.0000000000,0.0000000000,0.2533842358,0.0522266758
0.8090,0.2521734132,0.0516936703,0.6942116078,0.4666782758,0.0000000000,0.0000000000,0.2521734132,0.0516936703
0.8100,0.2509615735,0.0511632526,0.6959938131,0.4692608466,0.0000000000,0.0000000000,0.2509615735,0.0511632526
0.8110,0.2497487151,0.0506354257,0.6977738196,0.4718471246,0.0000000000,0.0000000000,0.2497487151,0.0506354257
0.8120,0.2485348361,0.0501101925,0.6995516325,0.4744370816,0.0000000000,0.0000000000,0.2485348361,0.0501101925
0.8130,0.2473199350,0.0495875559,0.7013272574,0.4770306895,0.0000000000,0.0000000000,0.2473199350,0.0495875559
0.8140,0.2461040099,0.0490675189,0.7031006996,0.4796279203,0.0000000000,0.0000000000,0.2461040099,0.0490675189
0.8150,0.2448870591,0.0485500842,0.7048719645,0.4822287461,0.0000000000,0.0000000000,0.2448870591,0.0485500842
0.8160,0.2436690810,0.0480352548,0.7066410573,0.4848331391,0.0000000000,0.0000000000,0.2436690810,0.0480352548
0.8170,0.2424500737,0.0475230334,0.7084079835,0.4874410715,0.0000000000,0.0000000000,0.2424500737,0.0475230334
0.8180,0.2412300355,0.0470134231,0.7101727483,0.4900525157,0.0000000000,0.0000000000,0.2412300355,0.0470134231
0.8190,0.2400089647,0.0465064265,0.7119353570,0.4926674441,0.0000000000,0.0000000000,0.2400089647,0.0465064265
0.8200,0.2387868596,0.0460020465,0.7136958148,0.4952858294,0.0000000000,0.0000000000,0.2387868596,0.0460020465
0.8210,0.2375637183,0.0455002860,0.7154541271,0.4979076440,0.0000000000,0.0000000000,0.2375637183,0.0455002860
0.8220,0.2363395392,0.0450011477,0.7172102990,0.5005328608,0.0000000000,0.0000000000,0.2363395392,0.0450011477
0.8230,0.2351143204,0.0445046343,0.7189643358,0.5031614525,0.0000000000,0.0000000000,0.2351143204,0.0445046343
0.8240,0.2338880602,0.0440107487,0.7207162425,0.5057933921,0.0000000000,0.0000000000,0.2338880602,0.0440107487
0.8250,0.2326607568,0.0435194937,0.7224660245,0.5084286525,0.0000000000,0.0000000000,0.2326607568,0.0435194937
0.8260,0.2314324084,0.0430308719,0.7242136868,0.5110672069,0.0000000000,0.0000000000,0.2314324084,0.0430308719
0.8270,0.2302030134,0.0425448861,0.7259592345,0.5137090283,0.0000000000,0.0000000000,0.2302030134,0.0425448861
0.8280,0.2289725698,0.0420615390,0.7277026728,0.5163540901,0.0000000000,0.0000000000,0.2289725698,0.0420615390
0.8290,0.2277410758,0.0415808333,0.7294440068,0.5190023656,0.0000000000,0.0000000000,0.2277410758,0.0415808333
0.8300,0.2265085298,0.0411027718,0.7311832416,0.5216538283,0.0000000000,0.0000000000,0.2265085298,0.0411027718
0.8310,0.2252749299,0.0406273571,0.7329203821,0.5243084517,0.0000000000,0.0000000000,0.2252749299,0.0406273571
0.8320,0.2240402742,0.0401545919,0.7346554335,0.5269662094,0.0000000000,0.0000000000,0.2240402742,0.0401545919
0.8330,0.2228045610,0.0396844787,0.7363884007,0.5296270753,0.0000000000,0.0000000000,0.2228045610,0.0396844787
0.8340,0.2215677885,0.0392170204,0.7381192888,0.5322910230,0.0000000000,0.0000000000,0.2215677885,0.0392170204
0.8350,0.2203299549,0.0387522195,0.7398481027,0.5349580266,0.0000000000,0.0000000000,0.2203299549,0.0387522195
0.8360,0.2190910582,0.0382900786,0.7415748474,0.5376280600,0.0000000000,0.0000000000,0.2190910582,0.0382900786
0.8370,0.2178510968,0.0378306003,0.7432995279,0.5403010973,0.0000000000,0.0000000000,0.2178510968,0.0378306003
0.8380,0.2166100687,0.0373737872,0.7450221490,0.5429771128,0.0000000000,0.0000000000,0.2166100687,0.0373737872
0.8390,0.2153679722,0.0369196420,0.7467427158,0.5456560808,0.0000000000,0.0000000000,0.2153679722,0.0369196420
0.8400,0.2141248054,0.0364681671,0.7484612330,0.5483379755,0.0000000000,0.0000000000,0.2141248054,0.0364681671
0.8410,0.2128805663,0.0360193651,0.7501777056,0.5510227716,0.0000000000,0.0000000000,0.2128805663,0.0360193651
0.8420,0.2116352533,0.0355732386,0.7518921384,0.5537104435,0.0000000000,0.0000000000,0.2116352533,0.0355732386
0.8430,0.2103888644,0.0351297900,0.7536045363,0.5564009659,0.0000000000,0.0000000000,0.2103888644,0.0351297900
0.8440,0.2091413978,0.0346890220,0.7553149040,0.5590943137,0.0000000000,0.0000000000,0.2091413978,0.0346890220
0.8450,0.2078928516,0.0342509370,0.7570232465,0.5617904617,0.0000000000,0.0000000000,0.2078928516,0.0342509370
0.8460,0.2066432240,0.0338155374,0.7587295685,0.5644893847,0.0000000000,0.0000000000,0.2066432240,0.0338155374
0.8470,0.2053925130,0.0333828258,0.7604338747,0.5671910580,0.0000000000,0.0000000000,0.2053925130,0.0333828258
0.8480,0.2041407168,0.0329528046,0.7621361699,0.5698954565,0.0000000000,0.0000000000,0.2041407168,0.0329528046
0.8490,0.2028878335,0.0325254762,0.7638364589,0.5726025557,0.0000000000,0.0000000000,0.2028878335,0.0325254762
0.8500,0.2016338612,0.0321008432,0.7655347464,0.5753123307,0.0000000000,0.0000000000,0.2016338612,0.0321008432
0.8510,0.2003787980,0.0316789078,0.7672310370,0.5780247570,0.0000000000,0.0000000000,0.2003787980,0.0316789078
0.8520,0.1991226420,0.0312596726,0.7689253356,0.5807398102,0.0000000000,0.0000000000,0.1991226420,0.0312596726
0.8530,0.1978653914,0.0308431398,0.7706176467,0.5834574659,0.0000000000,0.0000000000,0.1978653914,0.0308431398
0.8540,0.1966070441,0.0304293120,0.7723079750,0.5861776998,0.0000000000,0.0000000000,0.1966070441,0.0304293120
0.8550,0.1953475983,0.0300181913,0.7739963251,0.5889004877,0.0000000000,0.0000000000,0.1953475983,0.0300181913
0.8560,0.1940870521,0.0296097803,0.7756827017,0.5916258055,0.0000000000,0.0000000000,0.1940870521,0.0296097803
0.8570,0.1928254036,0.0292040812,0.7773671095,0.5943536292,0.0000000000,0.0000000000,0.1928254036,0.0292040812
0.8580,0.1915626507,0.0288010963,0.7790495528,0.5970839350,0.0000000000,0.0000000000,0.1915626507,0.0288010963
0.8590,0.1902987916,0.0284008280,0.7807300365,0.5998166990,0.0000000000,0.0000000000,0.1902987916,0.0284008280
0.8600,0.1890338244,0.0280032785,0.7824085649,0.6025518975,0.0000000000,0.0000000000,0.1890338244,0.0280032785
0.8610,0.1877677470,0.0276084501,0.7840851427,0.6052895069,0.0000000000,0.0000000000,0.1877677470,0.0276084501
0.8620,0.1865005576,0.0272163451,0.7857597744,0.6080295037,0.0000000000,0.0000000000,0.1865005576,0.0272163451
0.8630,0.1852322542,0.0268269658,0.7874324645,0.6107718644,0.0000000000,0.0000000000,0.1852322542,0.0268269658
0.8640,0.1839628348,0.0264403143,0.7891032175,0.6135165658,0.0000000000,0.0000000000,0.1839628348,0.0264403143
0.8650,0.1826922975,0.0260563930,0.7907720379,0.6162635847,0.0000000000,0.0000000000,0.1826922975,0.0260563930
0.8660,0.1814206403,0.0256752039,0.7924389301,0.6190128978,0.0000000000,0.0000000000,0.1814206403,0.0256752039
0.8670,0.1801478612,0.0252967493,0.7941038986,0.6217644822,0.0000000000,0.0000000000,0.1801478612,0.0252967493
0.8680,0.1788739582,0.0249210314,0.7957669478,0.6245183148,0.0000000000,0.0000000000,0.1788739582,0.0249210314
0.8690,0.1775989293,0.0245480524,0.7974280822,0.6272743730,0.0000000000,0.0000000000,0.1775989293,0.0245480524
0.8700,0.1763227726,0.0241778143,0.7990873061,0.6300326339,0.0000000000,0.0000000000,0.1763227726,0.0241778143
0.8710,0.1750454861,0.0238103194,0.8007446239,0.6327930749,0.0000000000,0.0000000000,0.1750454861,0.0238103194
0.8720,0.1737670677,0.0234455697,0.8024000401,0.6355556733,0.0000000000,0.0000000000,0.1737670677,0.0234455697
0.8730,0.1724875155,0.0230835673,0.8040535590,0.6383204069,0.0000000000,0.0000000000,0.1724875155,0.0230835673
0.8740,0.1712068274,0.0227243144,0.8057051848,0.6410872531,0.0000000000,0.0000000000,0.1712068274,0.0227243144
0.8750,0.1699250014,0.0223678130,0.8073549221,0.6438561898,0.0000000000,0.0000000000,0.1699250014,0.0223678130
0.8760,0.1686420356,0.0220140652,0.8090027749,0.6466271947,0.0000000000,0.0000000000,0.1686420356,0.0220140652
0.8770,0.1673579277,0.0216630731,0.8106487478,0.6494002458,0.0000000000,0.0000000000,0.1673579277,0.0216630731
0.8780,0.1660726759,0.0213148386,0.8122928449,0.6521753211,0.0000000000,0.0000000000,0.1660726759,0.0213148386
0.8790,0.1647862781,0.0209693637,0.8139350705,0.6549523987,0.0000000000,0.0000000000,0.1647862781,0.0209693637
0.8800,0.1634987323,0.0206266506,0.8155754289,0.6577314568,0.0000000000,0.0000000000,0.1634987323,0.0206266506
0.8810,0.1622100363,0.0202867011,0.8172139243,0.6605124738,0.0000000000,0.0000000000,0.1622100363,0.0202867011
0.8820,0.1609201882,0.0199495173,0.8188505609,0.6632954280,0.0000000000,0.0000000000,0.1609201882,0.0199495173
0.8830,0.1596291858,0.0196151011,0.8204853430,0.6660802979,0.0000000000,0.0000000000,0.1596291858,0.0196151011
0.8840,0.1583370272,0.0192834544,0.8221182747,0.6688670621,0.0000000000,0.0000000000,0.1583370272,0.0192834544
0.8850,0.1570437101,0.0189545792,0.8237493603,0.6716556994,0.0000000000,0.0000000000,0.1570437101,0.0189545792
0.8860,0.1557492327,0.0186284774,0.8253786039,0.6744461884,0.0000000000,0.0000000000,0.1557492327,0.0186284774
0.8870,0.1544535927,0.0183051509,0.8270060096,0.6772385081,0.0000000000,0.0000000000,0.1544535927,0.0183051509
0.8880,0.1531567881,0.0179846015,0.8286315817,0.6800326374,0.0000000000,0.0000000000,0.1531567881,0.0179846015
0.8890,0.1518588167,0.0176668312,0.8302553242,0.6828285554,0.0000000000,0.0000000000,0.1518588167,0.0176668312
0.8900,0.1505596766,0.0173518418,0.8318772412,0.6856262413,0.0000000000,0.0000000000,0.1505596766,0.0173518418
0.8910,0.1492593655,0.0170396351,0.8334973369,0.6884256742,0.0000000000,0.0000000000,0.1492593655,0.0170396351
0.8920,0.1479578814,0.0167302129,0.8351156153,0.6912268337,0.0000000000,0.0000000000,0.1479578814,0.0167302129
0.8930,0.1466552221,0.0164235771,0.8367320805,0.6940296990,0.0000000000,0.0000000000,0.1466552221,0.0164235771
0.8940,0.1453513856,0.0161197295,0.8383467365,0.6968342498,0.0000000000,0.0000000000,0.1453513856,0.0161197295
0.8950,0.1440463696,0.0158186718,0.8399595875,0.6996404657,0.0000000000,0.0000000000,0.1440463696,0.0158186718
0.8960,0.1427401721,0.0155204057,0.8415706374,0.7024483264,0.0000000000,0.0000000000,0.1427401721,0.0155204057
0.8970,0.1414327909,0.0152249331,0.8431798903,0.7052578117,0.0000000000,0.0000000000,0.1414327909,0.0152249331
0.8980,0.1401242239,0.0149322556,0.8447873501,0.7080689015,0.0000000000,0.0000000000,0.1401242239,0.0149322556
0.8990,0.1388144689,0.0146423750,0.8463930209,0.7108815758,0.0000000000,0.0000000000,0.1388144689,0.0146423750
0.9000,0.1375035237,0.0143552930,0.8479969066,0.7136958148,0.0000000000,0.0000000000,0.1375035237,0.0143552930
0.9010,0.1361913863,0.0140710112,0.8495990112,0.7165115987,0.0000000000,0.0000000000,0.1361913863,0.0140710112
0.9020,0.1348780543,0.0137895313,0.8511993386,0.7193289076,0.0000000000,0.0000000000,0.1348780543,0.0137895313
0.9030,0.1335635257,0.0135108550,0.8527978928,0.7221477221,0.0000000000,0.0000000000,0.1335635257,0.0135108550
0.9040,0.1322477983,0.0132349839,0.8543946778,0.7249680225,0.0000000000,0.0000000000,0.1322477983,0.0132349839
0.9050,0.1309308698,0.0129619197,0.8559896973,0.7277897895,0.0000000000,0.0000000000,0.1309308698,0.0129619197
0.9060,0.1296127381,0.0126916638,0.8575829554,0.7306130036,0.0000000000,0.0000000000,0.1296127381,0.0126916638
