loss_dB_total,p_d,rate
2.4489795918367347,1e-06,0.0010801775814564913
2.4489795918367347,1.4677992676220675e-06,0.0010795795576546991
2.4489795918367347,2.1544346900318822e-06,0.0010787021102356565
2.4489795918367347,3.162277660168379e-06,0.001077414906263224
2.4489795918367347,4.641588833612773e-06,0.0010755270801517216
2.4489795918367347,6.8129206905796085e-06,0.0010727594144058473
2.4489795918367347,1e-05,0.0010687040672563135
2.4489795918367347,1.4677992676220675e-05,0.001062766639630257
2.4489795918367347,2.1544346900318823e-05,0.0010540835913303345
2.4489795918367347,3.1622776601683795e-05,0.001041406036637717
2.4489795918367347,4.641588833612772e-05,0.0010229391995982056
2.4489795918367347,6.812920690579608e-05,0.0009961261624448002
2.4489795918367347,0.0001,0.0009573663585165569
3.673469387755102,1e-08,0.0008143209154809988
3.673469387755102,1.4677992676220705e-08,0.0008143156346938149
3.673469387755102,2.1544346900318822e-08,0.0008143078835919568
3.673469387755102,3.162277660168379e-08,0.0008142965066029405
3.673469387755102,4.641588833612782e-08,0.0008142798076232298
3.673469387755102,6.812920690579608e-08,0.0008142552972100407
3.673469387755102,1e-07,0.0008142193215695233
3.673469387755102,1.4677992676220674e-07,0.0008141665181146862
3.673469387755102,2.1544346900318822e-07,0.0008140890166112723
3.673469387755102,3.162277660168379e-07,0.0008139752672177474
3.673469387755102,4.6415888336127725e-07,0.0008138083215693834
3.673469387755102,6.812920690579608e-07,0.0008135633125218654
3.673469387755102,1e-06,0.0008132037608707804
3.673469387755102,1.4677992676220675e-06,0.0008126761671393438
3.673469387755102,2.1544346900318822e-06,0.0008119021008308198
3.673469387755102,3.162277660168379e-06,0.0008107666477554218
3.673469387755102,4.641588833612773e-06,0.0008091015783875243
3.673469387755102,6.8129206905796085e-06,0.0008066609089285168
3.673469387755102,1e-05,0.0008030855930954856
3.673469387755102,1.4677992676220675e-05,0.0007978528765059097
3.673469387755102,2.1544346900318823e-05,0.0007902043987618314
3.673469387755102,3.1622776601683795e-05,0.0007790456152669651
3.673469387755102,4.641588833612772e-05,0.0007628079679858277
3.673469387755102,6.812920690579608e-05,0.0007392652723642299
3.673469387755102,0.0001,0.0007052981290011496
