loss_dB_total,e_delta,rate
7.346938775510204,0.0022603030271419193,0.0005164077366652525
7.346938775510204,0.0026607250597988083,0.0005092781090023019
7.346938775510204,0.003132083512179837,0.0005010830289033094
7.346938775510204,0.0036869450645195733,0.0004916692638558927
7.346938775510204,0.00434010263644744,0.0004808628917787292
7.346938775510204,0.005108969774506924,0.0004684668419940146
7.346938775510204,0.006014044907055618,0.00045425823783849144
7.346938775510204,0.00707945784384138,0.0004379855565858908
7.346938775510204,0.008333613090239559,0.0004193656373347197
7.346938775510204,0.009809947127268775,0.00039808058844343784
7.346938775510204,0.011547819846894581,0.00037802044952750443
7.346938775510204,0.013593563908785255,0.0003561287124741895
7.346938775510204,0.016001719994958277,0.000331164647938688
7.346938775510204,0.018836490894898,0.0003027372727471544
7.346938775510204,0.022173453187867787,0.00027041727406263875
7.346938775510204,0.026101572156825358,0.00023373701975545785
7.346938775510204,0.03072557365267447,0.00020370130968909328
7.346938775510204,0.036168736144081594,0.00016998263113395166
7.346938775510204,0.04257617739046918,0.00013195762412544592
7.346938775510204,0.05011872336272722,8.921322252336853e-05
8.571428571428571,0.001,0.0004678057010386244
8.571428571428571,0.001177154137232303,0.00046474300879053475
8.571428571428571,0.0013856918628031274,0.000461213060635781
8.571428571428571,0.001631172909227838,0.00045714657853269806
8.571428571428571,0.001920141938638801,0.0004524644311275993
8.571428571428571,0.0022603030271419193,0.00044707632761182
8.571428571428571,0.0026607250597988083,0.0004408793621596421
8.571428571428571,0.003132083512179837,0.0004337563985624839
8.571428571428571,0.0036869450645195733,0.00042557428627283813
8.571428571428571,0.00434010263644744,0.0004161819017791025
8.571428571428571,0.005108969774506924,0.00040540801347110114
8.571428571428571,0.006014044907055618,0.0003930589744885866
8.571428571428571,0.00707945784384138,0.0003789162572215693
8.571428571428571,0.008333613090239559,0.00036273385614932175
8.571428571428571,0.009809947127268775,0.0003442356038876106
8.571428571428571,0.011547819846894581,0.00032724050126562056
8.571428571428571,0.013593563908785255,0.0003082224962492979
8.571428571428571,0.016001719994958277,0.0002865358799334094
8.571428571428571,0.018836490894898,0.0002618411217236946
8.571428571428571,0.022173453187867787,0.00023376541656968975
8.571428571428571,0.026101572156825358,0.00020219380664988253
8.571428571428571,0.03072557365267447,0.00017629973826640698
8.571428571428571,0.036168736144081594,0.0001470179471303731
8.571428571428571,0.04257617739046918,0.00011399673642618402
8.571428571428571,0.05011872336272722,7.687742748268543e-05
9.795918367346939,0.001,0.00040522794087254733
9.795918367346939,0.001177154137232303,0.0004025661914351342
9.795918367346939,0.0013856918628031274,0.0003994983421364787
9.795918367346939,0.001631172909227838,0.00039596419016110513
9.795918367346939,0.001920141938638801,0.00039189497176426964
9.795918367346939,0.0022603030271419193,0.00038721222776951647
9.795918367346939,0.0026607250597988083,0.00038182653935003944
9.795918367346939,0.003132083512179837,0.00037563612509421645
9.795918367346939,0.0036869450645195733,0.0003685252917476373
9.795918367346939,0.00434010263644744,0.00036036273338004894
9.795918367346939,0.005108969774506924,0.0003509996774117572
9.795918367346939,0.006014044907055618,0.0003402678814389836
9.795918367346939,0.00707945784384138,0.00032797749277286035
9.795918367346939,0.008333613090239559,0.00031391479391823046
9.795918367346939,0.009809947127268775,0.00029787041263014944
9.795918367346939,0.011547819846894581,0.0002834006239712367
9.795918367346939,0.013593563908785255,0.00026687970827711
9.795918367346939,0.016001719994958277,0.0002480408713930159
9.795918367346939,0.018836490894898,0.00022658925874451737
9.795918367346939,0.022173453187867787,0.000202201128045748
9.795918367346939,0.026101572156825358,0.0001751383945475591
9.795918367346939,0.03072557365267447,0.00015265116739608035
9.795918367346939,0.036168736144081594,0.00012722211504698037
9.795918367346939,0.04257617739046918,9.854584133095114e-05
