loss_dB_total,e_d,rate
23.26530612244898,0.08254041852680181,9.476395668115137e-07
23.26530612244898,0.1,4.805081208104573e-07
24.48979591836735,0.001,1.0763617950476873e-05
24.48979591836735,0.001211527658628589,1.0676058233081577e-05
24.48979591836735,0.0014677992676220691,1.0571565678624796e-05
24.48979591836735,0.0017782794100389228,1.0447092435489191e-05
24.48979591836735,0.0021544346900318843,1.0299099717079535e-05
24.48979591836735,0.0026101572156825357,1.0123489840119514e-05
24.48979591836735,0.0031622776601683794,9.91553058922372e-06
24.48979591836735,0.003831186849557285,9.669771628221273e-06
24.48979591836735,0.004641588833612777,9.379953034200058e-06
24.48979591836735,0.005623413251903491,9.038906554815775e-06
24.48979591836735,0.006812920690579608,8.638450928411345e-06
